,GTR,PR1,PR2,PR3,x,y
4085,0.14257,0.00016,0.0006,0.00195,23.38103025347506,0.14528000000000008
4086,0.14244,0.00016,0.0006,0.00195,23.38675388389207,0.1451500000000001
4087,0.14232,0.00016,0.0006,0.00195,23.392477514309075,0.14503
4088,0.1422,0.00016,0.0006,0.00195,23.398201144726084,0.1449100000000001
4089,0.14207,0.00016,0.0006,0.00195,23.40392477514309,0.1447799999999999
4090,0.14195,0.00016,0.0006,0.00195,23.409648405560098,0.14466
4091,0.14183,0.00016,0.0006,0.00195,23.415372035977104,0.1445400000000001
4092,0.1417,0.00016,0.0006,0.00194,23.421095666394113,0.14439999999999986
4093,0.14158,0.00016,0.0006,0.00194,23.426819296811118,0.14428000000000019
4094,0.14146,0.00016,0.0006,0.00194,23.432542927228127,0.14416000000000007
4095,0.14133,0.00016,0.0006,0.00194,23.438266557645132,0.1440300000000001
4096,0.14121,0.00016,0.0006,0.00194,23.44399018806214,0.1439100000000002
4097,0.14109,0.00016,0.0006,0.00194,23.44971381847915,0.14379000000000008
4098,0.14097,0.00016,0.0006,0.00194,23.455437448896156,0.14366999999999996
4099,0.14084,0.00016,0.0006,0.00193,23.461161079313165,0.14353000000000016
4100,0.14072,0.00016,0.0006,0.00193,23.46688470973017,0.14341000000000026
4101,0.1406,0.00016,0.0006,0.00193,23.47260834014718,0.14328999999999992
4102,0.14048,0.00016,0.0006,0.00193,23.478331970564184,0.14317000000000002
4103,0.14036,0.00016,0.0006,0.00193,23.484055600981193,0.14305000000000012
4104,0.14024,0.00016,0.0006,0.00193,23.4897792313982,0.14293
4105,0.14012,0.00016,0.0006,0.00193,23.495502861815208,0.1428100000000001
4106,0.14,0.00016,0.0006,0.00193,23.501226492232213,0.14268999999999998
4107,0.13987,0.00016,0.0006,0.00192,23.506950122649222,0.14255000000000018
4108,0.13975,0.00016,0.0006,0.00192,23.51267375306623,0.14243000000000006
4109,0.13963,0.00016,0.0006,0.00192,23.518397383483236,0.14230999999999994
4110,0.13951,0.00016,0.0006,0.00192,23.524121013900245,0.14219000000000026
4111,0.13939,0.00016,0.00059,0.00192,23.52984464431725,0.14206000000000008
4112,0.13927,0.00016,0.00059,0.00192,23.53556827473426,0.14193999999999996
4113,0.13915,0.00016,0.00059,0.00192,23.541291905151265,0.14182000000000006
4114,0.13903,0.00016,0.00059,0.00192,23.547015535568274,0.14169999999999994
4115,0.13891,0.00016,0.00059,0.00191,23.55273916598528,0.14156999999999997
4116,0.13879,0.00016,0.00059,0.00191,23.55846279640229,0.14145000000000008
4117,0.13868,0.00016,0.00059,0.00191,23.564186426819298,0.14134000000000002
4118,0.13856,0.00016,0.00059,0.00191,23.569910057236303,0.1412199999999999
4119,0.13844,0.00016,0.00059,0.00191,23.575633687653312,0.1411
4120,0.13832,0.00016,0.00059,0.00191,23.581357318070317,0.1409800000000001
4121,0.1382,0.00016,0.00059,0.00191,23.587080948487326,0.14085999999999999
4122,0.13808,0.00016,0.00059,0.0019,23.59280457890433,0.14073000000000024
4123,0.13796,0.00016,0.00059,0.0019,23.59852820932134,0.14061000000000012
4124,0.13784,0.00016,0.00059,0.0019,23.604251839738346,0.14049
4125,0.13773,0.00016,0.00059,0.0019,23.609975470155355,0.14037999999999995
4126,0.13761,0.00015,0.00059,0.0019,23.61569910057236,0.14024999999999999
4127,0.13749,0.00015,0.00059,0.0019,23.62142273098937,0.1401300000000001
4128,0.13737,0.00015,0.00059,0.0019,23.62714636140638,0.14000999999999997
4129,0.13726,0.00015,0.00059,0.0019,23.632869991823384,0.13990000000000014
4130,0.13714,0.00015,0.00059,0.00189,23.638593622240393,0.13977000000000017
4131,0.13702,0.00015,0.00059,0.00189,23.644317252657398,0.13965000000000005
4132,0.1369,0.00015,0.00059,0.00189,23.650040883074407,0.13952999999999993
4133,0.13679,0.00015,0.00059,0.00189,23.655764513491413,0.1394200000000001
4134,0.13667,0.00015,0.00059,0.00189,23.66148814390842,0.13929999999999998
4135,0.13655,0.00015,0.00059,0.00189,23.667211774325427,0.13918000000000008
4136,0.13644,0.00015,0.00059,0.00189,23.672935404742436,0.13907000000000003
4137,0.13632,0.00015,0.00059,0.00189,23.67865903515944,0.1389499999999999
4138,0.13621,0.00015,0.00058,0.00188,23.68438266557645,0.13882000000000017
4139,0.13609,0.00015,0.00058,0.00188,23.69010629599346,0.13870000000000005
4140,0.13597,0.00015,0.00058,0.00188,23.695829926410465,0.13858000000000015
4141,0.13586,0.00015,0.00058,0.00188,23.701553556827474,0.13846999999999987
4142,0.13574,0.00015,0.00058,0.00188,23.70727718724448,0.13834999999999997
4143,0.13563,0.00015,0.00058,0.00188,23.713000817661488,0.13823999999999992
4144,0.13551,0.00015,0.00058,0.00188,23.718724448078493,0.13812000000000002
4145,0.1354,0.00015,0.00058,0.00188,23.724448078495502,0.13800999999999997
4146,0.13528,0.00015,0.00058,0.00187,23.730171708912508,0.13788
4147,0.13517,0.00015,0.00058,0.00187,23.735895339329517,0.13776999999999995
4148,0.13505,0.00015,0.00058,0.00187,23.741618969746526,0.13765000000000027
4149,0.13494,0.00015,0.00058,0.00187,23.74734260016353,0.13754000000000022
4150,0.13482,0.00015,0.00058,0.00187,23.75306623058054,0.1374200000000001
4151,0.13471,0.00015,0.00058,0.00187,23.758789860997545,0.13730999999999982
4152,0.13459,0.00015,0.00058,0.00187,23.764513491414554,0.13719000000000015
4153,0.13448,0.00015,0.00058,0.00187,23.77023712183156,0.13707999999999987
4154,0.13437,0.00015,0.00058,0.00186,23.77596075224857,0.13695999999999997
4155,0.13425,0.00015,0.00058,0.00186,23.781684382665574,0.13684000000000007
4156,0.13414,0.00015,0.00058,0.00186,23.787408013082583,0.13673000000000002
4157,0.13403,0.00015,0.00058,0.00186,23.79313164349959,0.13661999999999996
4158,0.13391,0.00015,0.00058,0.00186,23.798855273916597,0.13650000000000007
4159,0.1338,0.00015,0.00058,0.00186,23.804578904333606,0.13639000000000023
4160,0.13369,0.00015,0.00058,0.00186,23.810302534750612,0.13628000000000018
4161,0.13357,0.00015,0.00058,0.00186,23.81602616516762,0.13616000000000006
4162,0.13346,0.00015,0.00058,0.00185,23.821749795584626,0.13603999999999994
4163,0.13335,0.00015,0.00058,0.00185,23.827473426001635,0.1359300000000001
4164,0.13324,0.00015,0.00058,0.00185,23.83319705641864,0.13581999999999983
4165,0.13312,0.00015,0.00057,0.00185,23.83892068683565,0.1356900000000001
4166,0.13301,0.00015,0.00057,0.00185,23.844644317252655,0.13558000000000003
4167,0.1329,0.00015,0.00057,0.00185,23.850367947669664,0.13546999999999998
4168,0.13279,0.00015,0.00057,0.00185,23.85609157808667,0.13536000000000015
4169,0.13268,0.00015,0.00057,0.00185,23.86181520850368,0.1352500000000001
4170,0.13256,0.00015,0.00057,0.00184,23.867538838920687,0.13512000000000013
4171,0.13245,0.00015,0.00057,0.00184,23.873262469337693,0.13501000000000007
4172,0.13234,0.00015,0.00057,0.00184,23.8789860997547,0.13490000000000002
4173,0.13223,0.00015,0.00057,0.00184,23.884709730171707,0.1347900000000002
4174,0.13212,0.00015,0.00057,0.00184,23.890433360588716,0.1346799999999999
4175,0.13201,0.00015,0.00057,0.00184,23.89615699100572,0.13457000000000008
4176,0.1319,0.00015,0.00057,0.00184,23.90188062142273,0.13446000000000002
4177,0.13179,0.00015,0.00057,0.00184,23.907604251839736,0.1343500000000002
4178,0.13168,0.00015,0.00057,0.00183,23.913327882256745,0.13423000000000007
4179,0.13157,0.00015,0.00057,0.00183,23.919051512673754,0.13412000000000024
4180,0.13146,0.00015,0.00057,0.00183,23.92477514309076,0.13400999999999996
4181,0.13135,0.00015,0.00057,0.00183,23.930498773507768,0.13390000000000013
4182,0.13124,0.00015,0.00057,0.00183,23.936222403924774,0.13379000000000008
4183,0.13113,0.00015,0.00057,0.00183,23.941946034341782,0.13368000000000002
4184,0.13102,0.00015,0.00057,0.00183,23.947669664758788,0.1335700000000002
4185,0.13091,0.00015,0.00057,0.00183,23.953393295175797,0.1334599999999999
4186,0.1308,0.00015,0.00057,0.00183,23.959116925592802,0.13335000000000008
4187,0.13069,0.00015,0.00057,0.00182,23.96484055600981,0.13323000000000018
4188,0.13058,0.00015,0.00057,0.00182,23.970564186426817,0.13312000000000013
4189,0.13047,0.00015,0.00057,0.00182,23.976287816843826,0.13301000000000007
4190,0.13036,0.00015,0.00057,0.00182,23.982011447260835,0.13290000000000002
4191,0.13025,0.00015,0.00057,0.00182,23.98773507767784,0.13279000000000019
4192,0.13014,0.00015,0.00057,0.00182,23.99345870809485,0.1326799999999999
4193,0.13004,0.00015,0.00056,0.00182,23.999182338511854,0.13257000000000008
4194,0.12993,0.00015,0.00056,0.00182,24.004905968928863,0.13246000000000002
4195,0.12982,0.00015,0.00056,0.00181,24.01062959934587,0.1323399999999999
4196,0.12971,0.00015,0.00056,0.00181,24.016353229762878,0.1322300000000003
4197,0.1296,0.00015,0.00056,0.00181,24.022076860179883,0.13212000000000002
4198,0.1295,0.00015,0.00056,0.00181,24.027800490596892,0.13202000000000025
4199,0.12939,0.00015,0.00056,0.00181,24.0335241210139,0.13190999999999997
4200,0.12928,0.00015,0.00056,0.00181,24.039247751430906,0.13179999999999992
4201,0.12917,0.00015,0.00056,0.00181,24.044971381847915,0.13169000000000008
4202,0.12907,0.00015,0.00056,0.00181,24.05069501226492,0.1315900000000001
4203,0.12896,0.00015,0.00056,0.0018,24.05641864268193,0.13146999999999998
4204,0.12885,0.00015,0.00056,0.0018,24.062142273098935,0.13136000000000014
4205,0.12874,0.00015,0.00056,0.0018,24.067865903515944,0.1312500000000001
4206,0.12864,0.00015,0.00056,0.0018,24.07358953393295,0.1311500000000001
4207,0.12853,0.00015,0.00056,0.0018,24.07931316434996,0.13104000000000005
4208,0.12842,0.00015,0.00056,0.0018,24.085036794766964,0.13093
4209,0.12832,0.00015,0.00056,0.0018,24.090760425183973,0.13083
4210,0.12821,0.00015,0.00056,0.0018,24.096484055600982,0.13072000000000017
4211,0.12811,0.00015,0.00056,0.0018,24.102207686017987,0.13062000000000018
4212,0.128,0.00015,0.00056,0.00179,24.107931316434996,0.13050000000000006
4213,0.12789,0.00015,0.00056,0.00179,24.113654946852,0.13039
4214,0.12779,0.00015,0.00056,0.00179,24.11937857726901,0.13029000000000002
4215,0.12768,0.00015,0.00056,0.00179,24.125102207686016,0.13017999999999996
4216,0.12758,0.00015,0.00056,0.00179,24.130825838103025,0.13007999999999997
4217,0.12747,0.00015,0.00056,0.00179,24.13654946852003,0.12997000000000014
4218,0.12737,0.00015,0.00056,0.00179,24.14227309893704,0.12987000000000015
4219,0.12726,0.00015,0.00056,0.00179,24.147996729354045,0.1297600000000001
4220,0.12716,0.00015,0.00056,0.00178,24.153720359771054,0.12965000000000004
4221,0.12705,0.00015,0.00056,0.00178,24.159443990188063,0.12954
4222,0.12695,0.00015,0.00055,0.00178,24.165167620605068,0.12942999999999993
4223,0.12684,0.00015,0.00055,0.00178,24.170891251022077,0.1293200000000001
4224,0.12674,0.00015,0.00055,0.00178,24.176614881439082,0.1292200000000001
4225,0.12663,0.00015,0.00055,0.00178,24.18233851185609,0.12911000000000006
4226,0.12653,0.00015,0.00055,0.00178,24.188062142273097,0.12901000000000007
4227,0.12642,0.00015,0.00055,0.00178,24.193785772690106,0.12890000000000001
4228,0.12632,0.00015,0.00055,0.00178,24.19950940310711,0.12880000000000003
4229,0.12622,0.00015,0.00055,0.00177,24.20523303352412,0.12868999999999997
4230,0.12611,0.00015,0.00055,0.00177,24.21095666394113,0.12858000000000014
4231,0.12601,0.00015,0.00055,0.00177,24.216680294358135,0.12847999999999993
4232,0.12591,0.00015,0.00055,0.00177,24.222403924775143,0.12837999999999994
4233,0.1258,0.00015,0.00055,0.00177,24.22812755519215,0.1282700000000001
4234,0.1257,0.00015,0.00055,0.00177,24.233851185609158,0.1281699999999999
4235,0.1256,0.00015,0.00055,0.00177,24.239574816026163,0.12807000000000013
4236,0.12549,0.00015,0.00055,0.00177,24.245298446443172,0.12796000000000007
4237,0.12539,0.00015,0.00055,0.00177,24.251022076860178,0.12786000000000008
4238,0.12529,0.00015,0.00055,0.00176,24.256745707277187,0.1277499999999998
4239,0.12519,0.00015,0.00055,0.00176,24.262469337694192,0.12765000000000004
4240,0.12508,0.00015,0.00055,0.00176,24.2681929681112,0.12754
4241,0.12498,0.00015,0.00055,0.00176,24.27391659852821,0.12744
4242,0.12488,0.00014,0.00055,0.00176,24.279640228945215,0.12732999999999994
4243,0.12478,0.00014,0.00055,0.00176,24.285363859362224,0.12723000000000018
4244,0.12467,0.00014,0.00055,0.00176,24.29108748977923,0.12712000000000012
4245,0.12457,0.00014,0.00055,0.00176,24.29681112019624,0.1270199999999999
4246,0.12447,0.00014,0.00055,0.00175,24.302534750613244,0.12691000000000008
4247,0.12437,0.00014,0.00055,0.00175,24.308258381030253,0.1268100000000001
4248,0.12427,0.00014,0.00055,0.00175,24.31398201144726,0.1267100000000001
4249,0.12417,0.00014,0.00055,0.00175,24.319705641864267,0.1266099999999999
4250,0.12407,0.00014,0.00055,0.00175,24.325429272281273,0.1265099999999999
4251,0.12396,0.00014,0.00055,0.00175,24.331152902698282,0.12640000000000007
4252,0.12386,0.00014,0.00054,0.00175,24.33687653311529,0.12629
4253,0.12376,0.00014,0.00054,0.00175,24.342600163532296,0.12619000000000002
4254,0.12366,0.00014,0.00054,0.00175,24.348323793949305,0.12609000000000004
4255,0.12356,0.00014,0.00054,0.00174,24.35404742436631,0.12597999999999998
4256,0.12346,0.00014,0.00054,0.00174,24.35977105478332,0.12588000000000021
4257,0.12336,0.00014,0.00054,0.00174,24.365494685200325,0.12578
4258,0.12326,0.00014,0.00054,0.00174,24.371218315617334,0.12568000000000024
4259,0.12316,0.00014,0.00054,0.00174,24.37694194603434,0.12558000000000002
4260,0.12306,0.00014,0.00054,0.00174,24.38266557645135,0.12548000000000026
4261,0.12296,0.00014,0.00054,0.00174,24.388389206868357,0.12538000000000005
4262,0.12286,0.00014,0.00054,0.00174,24.394112837285363,0.12528000000000006
4263,0.12276,0.00014,0.00054,0.00174,24.39983646770237,0.12518000000000007
4264,0.12266,0.00014,0.00054,0.00173,24.405560098119377,0.12507000000000024
4265,0.12256,0.00014,0.00054,0.00173,24.411283728536386,0.12497000000000003
4266,0.12246,0.00014,0.00054,0.00173,24.41700735895339,0.12487000000000004
4267,0.12236,0.00014,0.00054,0.00173,24.4227309893704,0.12477000000000027
4268,0.12226,0.00014,0.00054,0.00173,24.428454619787406,0.12467000000000006
4269,0.12216,0.00014,0.00054,0.00173,24.434178250204415,0.12457000000000007
4270,0.12207,0.00014,0.00054,0.00173,24.43990188062142,0.12447999999999992
4271,0.12197,0.00014,0.00054,0.00173,24.44562551103843,0.12438000000000016
4272,0.12187,0.00014,0.00054,0.00173,24.451349141455438,0.12427999999999995
4273,0.12177,0.00014,0.00054,0.00172,24.457072771872443,0.12416999999999989
4274,0.12167,0.00014,0.00054,0.00172,24.462796402289452,0.12407000000000012
4275,0.12157,0.00014,0.00054,0.00172,24.468520032706458,0.12397000000000014
4276,0.12148,0.00014,0.00054,0.00172,24.474243663123467,0.12387999999999999
4277,0.12138,0.00014,0.00054,0.00172,24.479967293540472,0.12378
4278,0.12128,0.00014,0.00054,0.00172,24.48569092395748,0.12368000000000023
4279,0.12118,0.00014,0.00054,0.00172,24.491414554374487,0.12358000000000025
4280,0.12108,0.00014,0.00054,0.00172,24.497138184791496,0.12347999999999981
4281,0.12099,0.00014,0.00054,0.00172,24.5028618152085,0.12339000000000011
4282,0.12089,0.00014,0.00054,0.00171,24.50858544562551,0.12328000000000006
4283,0.12079,0.00014,0.00053,0.00171,24.51430907604252,0.12317
4284,0.12069,0.00014,0.00053,0.00171,24.520032706459524,0.12307000000000001
4285,0.1206,0.00014,0.00053,0.00171,24.525756336876533,0.12297999999999987
4286,0.1205,0.00014,0.00053,0.00171,24.53147996729354,0.1228800000000001
4287,0.1204,0.00014,0.00053,0.00171,24.537203597710548,0.12278000000000011
4288,0.12031,0.00014,0.00053,0.00171,24.542927228127553,0.12268999999999997
4289,0.12021,0.00014,0.00053,0.00171,24.548650858544562,0.12258999999999998
4290,0.12011,0.00014,0.00053,0.00171,24.554374488961567,0.12248999999999999
4291,0.12002,0.00014,0.00053,0.0017,24.560098119378576,0.12239000000000022
4292,0.11992,0.00014,0.00053,0.0017,24.565821749795585,0.12229000000000023
4293,0.11982,0.00014,0.00053,0.0017,24.57154538021259,0.12219000000000024
4294,0.11973,0.00014,0.00053,0.0017,24.5772690106296,0.1221000000000001
4295,0.11963,0.00014,0.00053,0.0017,24.582992641046605,0.12200000000000011
4296,0.11954,0.00014,0.00053,0.0017,24.588716271463614,0.12190999999999996
4297,0.11944,0.00014,0.00053,0.0017,24.59443990188062,0.12180999999999997
4298,0.11935,0.00014,0.00053,0.0017,24.60016353229763,0.12172000000000005
4299,0.11925,0.00014,0.00053,0.0017,24.605887162714634,0.12162000000000006
4300,0.11915,0.00014,0.00053,0.0017,24.611610793131643,0.12152000000000007
4301,0.11906,0.00014,0.00053,0.00169,24.617334423548648,0.12141999999999986
4302,0.11896,0.00014,0.00053,0.00169,24.623058053965657,0.1213200000000001
4303,0.11887,0.00014,0.00053,0.00169,24.628781684382666,0.12122999999999995
4304,0.11877,0.00014,0.00053,0.00169,24.63450531479967,0.12113000000000018
4305,0.11868,0.00014,0.00053,0.00169,24.64022894521668,0.12104000000000004
4306,0.11859,0.00014,0.00053,0.00169,24.645952575633686,0.12095000000000011
4307,0.11849,0.00014,0.00053,0.00169,24.651676206050695,0.1208499999999999
4308,0.1184,0.00014,0.00053,0.00169,24.6573998364677,0.1207600000000002
4309,0.1183,0.00014,0.00053,0.00169,24.66312346688471,0.12065999999999999
4310,0.11821,0.00014,0.00053,0.00168,24.668847097301715,0.12056
4311,0.11811,0.00014,0.00053,0.00168,24.674570727718724,0.12046000000000001
4312,0.11802,0.00014,0.00053,0.00168,24.68029435813573,0.12036999999999987
4313,0.11793,0.00014,0.00053,0.00168,24.686017988552738,0.12027999999999994
4314,0.11783,0.00014,0.00052,0.00168,24.691741618969747,0.12017000000000011
4315,0.11774,0.00014,0.00052,0.00168,24.697465249386752,0.12007999999999996
4316,0.11764,0.00014,0.00052,0.00168,24.70318887980376,0.1199800000000002
4317,0.11755,0.00014,0.00052,0.00168,24.708912510220767,0.11989000000000005
4318,0.11746,0.00014,0.00052,0.00168,24.714636140637776,0.1197999999999999
4319,0.11736,0.00014,0.00052,0.00167,24.72035977105478,0.11969000000000007
4320,0.11727,0.00014,0.00052,0.00167,24.72608340147179,0.11960000000000015
4321,0.11718,0.00014,0.00052,0.00167,24.731807031888795,0.11951
4322,0.11708,0.00014,0.00052,0.00167,24.737530662305804,0.11941000000000002
4323,0.11699,0.00014,0.00052,0.00167,24.743254292722813,0.11932000000000009
4324,0.1169,0.00014,0.00052,0.00167,24.74897792313982,0.11923000000000017
4325,0.11681,0.00014,0.00052,0.00167,24.754701553556828,0.11914000000000025
4326,0.11671,0.00014,0.00052,0.00167,24.760425183973833,0.11904000000000003
4327,0.11662,0.00014,0.00052,0.00167,24.766148814390842,0.11895000000000011
4328,0.11653,0.00014,0.00052,0.00167,24.771872444807848,0.11885999999999997
4329,0.11644,0.00014,0.00052,0.00166,24.777596075224857,0.1187600000000002
4330,0.11634,0.00014,0.00052,0.00166,24.783319705641862,0.11865999999999999
4331,0.11625,0.00014,0.00052,0.00166,24.78904333605887,0.11857000000000006
4332,0.11616,0.00014,0.00052,0.00166,24.794766966475876,0.11847999999999992
4333,0.11607,0.00014,0.00052,0.00166,24.800490596892885,0.11839
4334,0.11598,0.00014,0.00052,0.00166,24.806214227309894,0.11830000000000007
4335,0.11589,0.00014,0.00052,0.00166,24.8119378577269,0.11820999999999993
4336,0.11579,0.00014,0.00052,0.00166,24.81766148814391,0.11810999999999994
4337,0.1157,0.00014,0.00052,0.00166,24.823385118560914,0.11802000000000001
4338,0.11561,0.00014,0.00052,0.00165,24.829108748977923,0.11792000000000002
4339,0.11552,0.00014,0.00052,0.00165,24.83483237939493,0.11782999999999988
4340,0.11543,0.00014,0.00052,0.00165,24.840556009811937,0.11774000000000018
4341,0.11534,0.00014,0.00052,0.00165,24.846279640228943,0.11765000000000003
4342,0.11525,0.00014,0.00052,0.00165,24.85200327064595,0.11755999999999989
4343,0.11516,0.00014,0.00052,0.00165,24.85772690106296,0.11746999999999996
4344,0.11507,0.00014,0.00052,0.00165,24.863450531479966,0.11738000000000026
4345,0.11498,0.00014,0.00052,0.00165,24.869174161896975,0.11729000000000012
4346,0.11489,0.00014,0.00051,0.00165,24.87489779231398,0.11719000000000013
4347,0.1148,0.00014,0.00051,0.00165,24.88062142273099,0.1171000000000002
4348,0.11471,0.00014,0.00051,0.00164,24.886345053147995,0.11699999999999999
4349,0.11462,0.00014,0.00051,0.00164,24.892068683565004,0.11691000000000007
4350,0.11453,0.00014,0.00051,0.00164,24.89779231398201,0.11682000000000015
4351,0.11444,0.00014,0.00051,0.00164,24.903515944399018,0.11673000000000022
4352,0.11435,0.00014,0.00051,0.00164,24.909239574816024,0.11664000000000008
4353,0.11426,0.00014,0.00051,0.00164,24.914963205233033,0.11655000000000015
4354,0.11417,0.00014,0.00051,0.00164,24.92068683565004,0.11646000000000001
4355,0.11408,0.00014,0.00051,0.00164,24.926410466067047,0.1163700000000003
4356,0.11399,0.00014,0.00051,0.00164,24.932134096484056,0.11628000000000016
4357,0.1139,0.00014,0.00051,0.00164,24.93785772690106,0.11619000000000024
4358,0.11381,0.00014,0.00051,0.00163,24.94358135731807,0.11609000000000003
4359,0.11372,0.00014,0.00051,0.00163,24.949304987735076,0.1160000000000001
4360,0.11363,0.00014,0.00051,0.00163,24.955028618152085,0.11591000000000018
4361,0.11354,0.00014,0.00051,0.00163,24.96075224856909,0.11582000000000003
4362,0.11345,0.00014,0.00051,0.00163,24.9664758789861,0.11573000000000011
4363,0.11337,0.00014,0.00051,0.00163,24.972199509403104,0.11565000000000003
4364,0.11328,0.00014,0.00051,0.00163,24.977923139820113,0.11556000000000011
4365,0.11319,0.00014,0.00051,0.00163,24.983646770237122,0.11547000000000018
4366,0.1131,0.00014,0.00051,0.00163,24.989370400654128,0.11538000000000004
4367,0.11301,0.00014,0.00051,0.00163,24.995094031071137,0.11529000000000011
4368,0.11292,0.00014,0.00051,0.00162,25.000817661488142,0.11519000000000013
4369,0.11284,0.00014,0.00051,0.00162,25.00654129190515,0.11511000000000005
4370,0.11275,0.00014,0.00051,0.00162,25.012264922322156,0.11502000000000012
4371,0.11266,0.00013,0.00051,0.00162,25.017988552739165,0.11492000000000013
4372,0.11257,0.00013,0.00051,0.00162,25.02371218315617,0.11483000000000021
4373,0.11248,0.00013,0.00051,0.00162,25.02943581357318,0.11474000000000006
4374,0.1124,0.00013,0.00051,0.00162,25.03515944399019,0.1146600000000002
4375,0.11231,0.00013,0.00051,0.00162,25.040883074407194,0.11457000000000006
4376,0.11222,0.00013,0.00051,0.00162,25.046606704824203,0.11448000000000014
4377,0.11214,0.00013,0.00051,0.00162,25.05233033524121,0.11440000000000006
4378,0.11205,0.00013,0.00051,0.00161,25.058053965658218,0.11430000000000029
4379,0.11196,0.00013,0.00051,0.00161,25.063777596075223,0.11421000000000014
4380,0.11187,0.00013,0.0005,0.00161,25.069501226492232,0.11410999999999993
4381,0.11179,0.00013,0.0005,0.00161,25.075224856909237,0.11403000000000008
4382,0.1117,0.00013,0.0005,0.00161,25.080948487326246,0.11394000000000015
4383,0.11161,0.00013,0.0005,0.00161,25.08667211774325,0.11385000000000023
4384,0.11153,0.00013,0.0005,0.00161,25.09239574816026,0.11377000000000015
4385,0.11144,0.00013,0.0005,0.00161,25.09811937857727,0.11368000000000023
4386,0.11135,0.00013,0.0005,0.00161,25.103843008994275,0.11359000000000008
4387,0.11127,0.00013,0.0005,0.00161,25.109566639411284,0.11351
4388,0.11118,0.00013,0.0005,0.0016,25.11529026982829,0.11341000000000023
4389,0.1111,0.00013,0.0005,0.0016,25.1210139002453,0.11333000000000015
4390,0.11101,0.00013,0.0005,0.0016,25.126737530662304,0.11324000000000001
4391,0.11092,0.00013,0.0005,0.0016,25.132461161079313,0.11315000000000008
4392,0.11084,0.00013,0.0005,0.0016,25.138184791496318,0.11307000000000023
4393,0.11075,0.00013,0.0005,0.0016,25.143908421913327,0.1129800000000003
4394,0.11067,0.00013,0.0005,0.0016,25.149632052330332,0.11290000000000022
4395,0.11058,0.00013,0.0005,0.0016,25.15535568274734,0.11281000000000008
4396,0.1105,0.00013,0.0005,0.0016,25.16107931316435,0.11273000000000022
4397,0.11041,0.00013,0.0005,0.0016,25.166802943581356,0.11264000000000007
4398,0.11033,0.00013,0.0005,0.00159,25.172526573998365,0.11255000000000015
4399,0.11024,0.00013,0.0005,0.00159,25.17825020441537,0.11246000000000023
4400,0.11016,0.00013,0.0005,0.00159,25.18397383483238,0.11238000000000015
4401,0.11007,0.00013,0.0005,0.00159,25.189697465249385,0.11229000000000022
4402,0.10999,0.00013,0.0005,0.00159,25.195421095666394,0.11221000000000014
4403,0.1099,0.00013,0.0005,0.00159,25.2011447260834,0.11212000000000022
4404,0.10982,0.00013,0.0005,0.00159,25.206868356500408,0.11204000000000014
4405,0.10973,0.00013,0.0005,0.00159,25.212591986917417,0.11195000000000022
4406,0.10965,0.00013,0.0005,0.00159,25.218315617334422,0.11187000000000014
4407,0.10956,0.00013,0.0005,0.00159,25.22403924775143,0.11178000000000021
4408,0.10948,0.00013,0.0005,0.00158,25.229762878168437,0.11169000000000007
4409,0.1094,0.00013,0.0005,0.00158,25.235486508585446,0.11160999999999999
4410,0.10931,0.00013,0.0005,0.00158,25.24121013900245,0.11152000000000029
4411,0.10923,0.00013,0.0005,0.00158,25.24693376941946,0.1114400000000002
4412,0.10914,0.00013,0.0005,0.00158,25.252657399836465,0.11135000000000006
4413,0.10906,0.00013,0.0005,0.00158,25.258381030253474,0.1112700000000002
4414,0.10898,0.00013,0.00049,0.00158,25.26410466067048,0.11118000000000028
4415,0.10889,0.00013,0.00049,0.00158,25.26982829108749,0.11109000000000013
4416,0.10881,0.00013,0.00049,0.00158,25.275551921504498,0.11101000000000005
4417,0.10873,0.00013,0.00049,0.00158,25.281275551921503,0.11092999999999997
4418,0.10864,0.00013,0.00049,0.00157,25.286999182338512,0.1108300000000002
4419,0.10856,0.00013,0.00049,0.00157,25.292722812755517,0.11075000000000013
4420,0.10848,0.00013,0.00049,0.00157,25.298446443172526,0.11067000000000005
4421,0.10839,0.00013,0.00049,0.00157,25.304170073589532,0.11058000000000012
4422,0.10831,0.00013,0.00049,0.00157,25.30989370400654,0.11050000000000004
4423,0.10823,0.00013,0.00049,0.00157,25.315617334423546,0.11042000000000018
4424,0.10815,0.00013,0.00049,0.00157,25.321340964840555,0.11034000000000033
4425,0.10806,0.00013,0.00049,0.00157,25.32706459525756,0.11024999999999996
4426,0.10798,0.00013,0.00049,0.00157,25.33278822567457,0.1101700000000001
4427,0.1079,0.00013,0.00049,0.00157,25.33851185609158,0.11009000000000002
4428,0.10782,0.00013,0.00049,0.00157,25.344235486508584,0.11001000000000016
4429,0.10773,0.00013,0.00049,0.00156,25.349959116925593,0.10991000000000017
4430,0.10765,0.00013,0.00049,0.00156,25.3556827473426,0.1098300000000001
4431,0.10757,0.00013,0.00049,0.00156,25.361406377759607,0.10975000000000001
4432,0.10749,0.00013,0.00049,0.00156,25.367130008176613,0.10966999999999993
4433,0.10741,0.00013,0.00049,0.00156,25.37285363859362,0.1095900000000003
4434,0.10732,0.00013,0.00049,0.00156,25.378577269010627,0.10950000000000015
4435,0.10724,0.00013,0.00049,0.00156,25.384300899427636,0.10942000000000007
